drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
Quercetin,-0.3774804,-0.4994791,-0.9231921,0.20217343,-0.022125738,1.7388188,0.2968251,-0.46649036,1.2776868,-0.2566868,-0.6954389,0.22694895,0.955467,-0.08349567,0.24452174,0.377184,-0.5605057,0.006533217,1.577673,0.53870976,-0.66296005,0.061187644,-0.83068997,0.075792,2.2654254,0.12109576,-0.042581175,-0.22582626,-0.0039667,-0.9012204,0.2709464,-1.0213997
Quizartinib,-0.3620761,-0.32275406,-0.9929888,0.338701,-0.0073875072,2.2536857,0.3452464,-0.41444933,1.4690902,-0.2626526,-0.6405762,0.25594324,1.0507915,-0.034982316,0.3153547,0.3923137,-0.51292086,0.023730606,2.0653002,0.6907403,-0.6315736,0.035996925,-0.882776,0.13524146,2.6572154,0.12546998,-0.04733912,-0.23465994,0.341458,-0.7334035,0.68680155,-1.0204194
R428,-0.43903205,-0.40933067,-0.94185406,0.2054542,0.040221144,1.757094,0.33181947,-0.47138727,1.2632878,-0.24178997,-0.6817459,0.21114264,0.9017547,-0.089184724,0.4106254,0.37896937,-0.5945738,-0.052843336,1.7803463,0.48836914,-0.68858534,0.056947872,-0.88486844,0.028142964,2.222137,0.117761105,-0.04453754,-0.23631614,0.19811098,-0.88921154,0.61417013,-1.13675
Rabusertib,-0.3620761,-0.39998472,-0.9586801,0.70508796,-0.047304794,3.1223214,0.33125305,-0.41444933,2.3269036,-0.28606492,-0.6360125,0.6751284,2.090113,0.29971647,0.33001944,0.58476627,-0.51292086,0.2319498,2.33269,1.3694638,-0.6329601,-0.023344515,-0.8827761,0.26494762,3.9272459,0.094887204,-0.08255072,-0.31419465,0.11740591,-0.8091755,0.5061168,-1.0204194
Rapamycin,-0.35231563,-0.33601114,-0.91389585,0.19495387,0.058177307,1.895703,0.36587232,-0.408956,1.2551361,-0.26931655,-0.61085486,0.20077586,1.0046283,-0.04187547,0.40189582,0.3261091,-0.5172466,0.02658697,1.832196,0.5343248,-0.59023,-0.015961895,-0.79922134,0.102809295,2.5168564,0.10823807,-0.06773126,-0.3236,0.28930208,-0.6901948,0.6033945,-0.98191446
Ravoxertinib,-0.39409575,-0.42095464,-0.9481819,0.39515087,-0.012402985,2.1809428,0.31455153,-0.40024802,1.5466595,-0.26226437,-0.6664693,0.33330247,1.3497335,0.020989528,0.25782913,0.41513395,-0.5744349,0.093773924,1.8055764,0.8020162,-0.67454547,0.031190554,-0.86315423,0.1802829,2.8422995,0.121045746,-0.054354995,-0.25959727,0.111041,-0.84038,0.35099185,-1.0538489
Refametinib,-0.36752743,-0.445786,-1.007992,1.0744021,-0.016077794,4.1397624,0.36021915,-0.39226082,3.1831431,-0.30173707,-0.7345269,1.0614859,3.0424807,0.61624074,0.3810108,0.7831533,-0.58045524,0.41819808,2.975807,2.0226984,-0.67247605,0.013549143,-0.9050116,0.352739,5.129206,0.09319671,-0.065949604,-0.31305102,0.18004356,-0.7988653,0.53856486,-1.0726583
Regorafenib,-0.35723588,-0.41924623,-0.9983426,0.5008288,-0.042080652,2.2895684,0.29752246,-0.40187773,1.5296859,-0.27233762,-0.7057947,0.3183079,1.5147674,-4.4699533e-05,0.2202342,0.3948743,-0.51292086,0.07838577,1.9474962,0.7885595,-0.6329601,0.0067420383,-0.882776,0.29527235,3.1521225,0.09722308,-0.06940853,-0.2956406,0.08359042,-0.79609895,0.36014953,-1.0204194
RGFP966,-0.35614702,-0.42594576,-0.9233799,0.2419405,-0.03549406,1.7683108,0.29575098,-0.4034116,1.2532645,-0.26848668,-0.649411,0.21547791,1.0376217,-0.03239394,0.3438996,0.40172553,-0.50603,0.01636602,1.6266215,0.60203844,-0.6239547,-0.028018944,-0.8834365,0.13498145,2.3100786,0.08967712,-0.07438401,-0.31104675,0.060904272,-0.83896166,0.36215895,-1.0130807
RI-1,-0.36677206,-0.46509227,-0.8831468,0.44798934,-0.057615243,2.316557,0.30941764,-0.45373154,1.6709939,-0.28146017,-0.7450047,0.3759333,1.4686979,0.08753551,0.32002738,0.44514525,-0.51968855,0.1161729,1.8746111,0.89241546,-0.6262965,0.032186806,-0.77002543,0.19702785,3.0122492,0.08942571,-0.07965268,-0.29409796,0.03559911,-0.92876005,0.44709593,-0.96851957
Ribociclib,-0.37220976,-0.38743663,-0.9788354,0.24195966,0.019008502,1.9494008,0.32137665,-0.39287677,1.3154776,-0.2597044,-0.6915557,0.18446986,0.98926467,-0.03229041,0.4252168,0.35934302,-0.5128683,0.007813667,1.738508,0.63912624,-0.63335824,0.05662542,-0.8733932,0.117381096,2.407291,0.13676633,-0.042749956,-0.24613684,0.23081696,-0.76920706,0.64251226,-1.0170392
Rigosertib,-0.38356343,-0.43910605,-1.0445164,0.50469595,-0.0370774,2.5818944,0.30546954,-0.40707406,1.6516184,-0.30026802,-0.73326814,0.43011096,1.6855681,0.08049947,0.23727779,0.35373533,-0.5463155,0.09408925,2.0359461,1.0494031,-0.6501302,-0.026399044,-0.9520721,0.291949,3.325997,0.085154295,-0.07460861,-0.33353674,0.027223,-0.8737536,0.3363758,-1.0893563
RK-33,-0.3880453,-0.43910608,-0.95653254,0.20238411,-0.0061917906,1.7325044,0.30177417,-0.4197556,1.2437296,-0.25166658,-0.7250834,0.19905011,0.9634092,-0.035204798,0.31289464,0.39092287,-0.57135063,0.017909804,1.6081252,0.5307511,-0.67723244,0.089599974,-0.8550747,0.09329479,2.288018,0.13308202,-0.043076623,-0.24822403,0.05273832,-0.87724036,0.3753296,-1.037086
RO-3306,-0.39939064,-0.50685716,-0.9515652,0.2771005,-0.009783211,1.9536754,0.3235241,-0.4663194,1.4914302,-0.26257274,-0.70935595,0.29139823,1.1052163,-0.014836733,0.28776363,0.45969325,-0.5544997,0.041549508,1.7085391,0.67629445,-0.6590223,-0.008585895,-0.81667,0.13118742,2.4893856,0.12252303,-0.04715267,-0.27041495,0.007853409,-0.96751666,0.30788946,-1.0154756
Rociletinib,-0.35723588,-0.42294773,-0.9943894,0.48615614,-0.019135287,2.249885,0.30930606,-0.37189707,1.3102901,-0.27165037,-0.697626,0.23520061,1.4942906,-0.025999157,0.38686094,0.36584038,-0.5109636,0.050682425,1.9325125,0.73333675,-0.6223002,0.039111763,-0.8930485,0.28466076,3.1100035,0.10422637,-0.056889117,-0.27445075,0.054381985,-0.7746841,0.4838909,-1.0219053
RU-SKI_43,-0.36971325,-0.27002177,-0.9420564,0.36500856,-0.019200949,2.1228802,0.31580424,-0.40684476,1.5229987,-0.2904109,-0.60544926,0.2648189,0.97825307,-0.017073534,0.3448108,0.4241665,-0.51453435,0.001364349,1.9356459,0.6790173,-0.5877707,-0.076122604,-0.9030413,0.11951858,2.4350755,0.07940223,-0.08630986,-0.33072057,0.39767915,-0.7301785,0.706853,-1.045608
Rucaparib,-0.39991835,-0.35773396,-0.93298465,0.27480692,0.013573158,1.8125162,0.32160184,-0.4094788,1.246213,-0.26245853,-0.6962055,0.18579371,0.96757114,-0.029914806,0.33038944,0.38521734,-0.55248016,0.00033367815,1.666638,0.5815879,-0.64003116,0.056167215,-0.8239141,0.08782833,2.289683,0.16942756,-0.024724891,-0.21396263,0.2249431,-0.78728896,0.51833797,-1.0246756
Ruxolitinib,-0.38470757,-0.3856917,-0.94685876,0.24154383,0.026778737,1.7753483,0.33558473,-0.39040652,1.1910092,-0.25216678,-0.68915445,0.21794924,0.9224209,0.017779399,0.41811407,0.3589426,-0.46940213,0.034195956,1.7451224,0.5827585,-0.6087341,0.045068566,-0.8330268,0.13876387,2.184721,0.14868934,-0.04784918,-0.25231358,0.24452375,-0.8815902,0.6476203,-0.9797765
RVX-208,-0.381393,-0.3893649,-0.92684406,0.25127342,-0.0066245534,1.8142312,0.3064211,-0.38912,1.2047738,-0.2503522,-0.6235856,0.19145505,1.0290658,-0.01248843,0.27917355,0.3678631,-0.5552051,0.019466873,1.6409109,0.602739,-0.66536117,0.06324247,-0.8453192,0.10703065,2.2271416,0.15603808,-0.033138473,-0.21191268,0.10502847,-0.76557404,0.4040779,-1.0300078
S-crizotinib,-0.4014892,-0.41191578,-0.9449924,0.39018226,-0.00884205,2.1831644,0.30949485,-0.4272131,1.5561515,-0.26090744,-0.6759389,0.3383559,1.3846333,0.008709322,0.40283367,0.3943808,-0.55040026,0.10275021,1.7897084,0.80770165,-0.6575404,0.011525949,-0.8886019,0.20256029,2.8936312,0.13059288,-0.051650696,-0.26327118,0.16473551,-0.7316375,0.5778172,-1.1111429
S-Trityl-L-cysteine,-0.3705682,-0.48311317,-1.0200907,0.3369309,-0.028925361,2.0451148,0.33600938,-0.4018107,1.3961779,-0.2801829,-0.6921141,0.25838488,1.2483189,-0.01131192,0.3438996,0.40172553,-0.53185153,0.035025943,1.8035386,0.7367775,-0.6411123,-0.06714196,-0.94356006,0.21566738,2.6403065,0.08229812,-0.08099123,-0.32518932,0.1288593,-0.8091853,0.36939332,-1.0531325
S63845,-0.35902286,-0.34871364,-0.9758604,0.49260497,-0.0050384467,2.3286953,0.3143916,-0.41439238,1.5155988,-0.26421002,-0.65520823,0.31440535,1.5464791,0.008072618,0.3621685,0.38174245,-0.5297778,0.09194432,1.9927193,0.7741696,-0.62447685,0.051069852,-0.9289308,0.2987948,3.164778,0.10865492,-0.049428772,-0.2714904,0.19900984,-0.8072095,0.6372105,-1.0383836
Sabutoclax,-0.3650149,-0.36265144,-0.92512923,0.22042479,0.012242696,1.8646804,0.31404284,-0.4211071,1.2371167,-0.27924457,-0.6116222,0.20779233,1.0008824,-0.057852138,0.3438996,0.40172553,-0.512825,0.008388425,1.7129202,0.561228,-0.6308822,0.03800571,-0.8646945,0.114173934,2.3073483,0.12792543,-0.041908093,-0.2929392,0.24137911,-0.6911821,0.51177907,-1.0122056
Salubrinal,-0.35824534,-0.48311317,-0.9910846,0.8811975,-0.014277306,3.4459689,0.29417193,-0.39796254,2.0696607,-0.26083097,-0.6921141,0.65851194,2.531503,0.25405887,0.34389958,0.49100164,-0.5025222,0.25285372,2.5562892,1.5424308,-0.62333256,0.013793344,-0.89376503,0.50825536,4.4692893,0.12258061,-0.060866576,-0.27611688,0.037510816,-0.86790544,0.34588382,-1.0193701
Salvinorin_A,-0.36476898,-0.34620088,-0.91062117,0.27198142,0.06023994,1.908506,0.39127123,-0.38876906,1.2387984,-0.26214972,-0.61142206,0.23811387,1.126771,-0.013701132,0.31710064,0.37993297,-0.4865025,0.022918504,1.8870811,0.6622156,-0.5791163,0.012537163,-0.8247807,0.16749011,2.4346569,0.12507209,-0.0542794,-0.31123435,0.22758456,-0.7135914,0.5946844,-1.0068709
Sapanisertib,-0.43808973,-0.3191321,-0.9285745,0.29422885,-0.0043480056,2.0027406,0.30053267,-0.4380178,1.2922614,-0.25306553,-0.6420493,0.22568049,0.9314663,-0.053414356,0.25524133,0.3771461,-0.53870344,-0.035277985,1.8417568,0.61613065,-0.6392094,0.073656544,-0.8831997,0.041964833,2.3602467,0.13960208,-0.03544794,-0.22937974,0.26432016,-0.75338197,0.58293515,-1.1408334
Sapatinib,-0.38104713,-0.40763256,-0.99325097,0.39665133,-0.00881554,2.1844573,0.31565768,-0.39560816,1.5481833,-0.25464314,-0.7050322,0.33349016,1.355286,0.017350955,0.3335557,0.41377503,-0.52725655,0.094153434,1.8053006,0.8047044,-0.63448036,0.046696417,-0.9252251,0.18115564,2.8486142,0.13518713,-0.04632983,-0.2586245,0.16119348,-0.79257256,0.56175005,-1.0759308
Saracatinib,-0.48382032,-0.34871364,-1.006986,0.3557887,-0.017401597,2.1181538,0.31439164,-0.43681222,1.5432698,-0.25439477,-0.65520823,0.3212693,1.272727,0.0090311775,0.36216858,0.39854598,-0.54981667,0.08367168,1.8634025,0.7697257,-0.6244769,0.06524387,-0.9887663,0.16935384,2.773729,0.1340061,-0.04636346,-0.25487515,0.1990098,-0.81649977,0.6372105,-1.2813752
Savolitinib,-0.47146398,-0.39071923,-0.9744759,0.19519866,-0.0070205005,1.7777824,0.31631893,-0.44459754,1.2929829,-0.24610206,-0.64244264,0.18289354,0.87487555,-0.10817489,0.26914933,0.4271904,-0.5461776,-0.034046438,1.6781739,0.50551116,-0.6582161,0.06842508,-0.9664121,0.014717238,2.2273965,0.13057753,-0.03923331,-0.22122072,0.17368516,-0.7231688,0.3872393,-1.2071441
SB216763,-0.38125324,-0.39910108,-0.906246,0.4023896,-0.0048180735,2.2323935,0.31557015,-0.45417687,1.6215657,-0.26933137,-0.6384666,0.34427437,1.3484502,0.009857645,0.3207468,0.451382,-0.5356099,0.080708124,1.8405647,0.83868307,-0.63336456,0.08318932,-0.7898887,0.16495638,2.8633869,0.13972656,-0.038027324,-0.2744574,0.06523429,-0.8012898,0.388368,-0.9924672
SB505124,-0.49063775,-0.32574466,-0.9505459,0.3284379,-0.006722314,2.238441,0.35157692,-0.43276167,1.2753282,-0.26038885,-0.6297917,0.18571366,0.9447416,-0.058371,0.2993584,0.41722795,-0.51487046,-0.07681434,2.0557675,0.68420136,-0.63091326,0.0743628,-0.965316,0.017414661,2.6438155,0.17743409,-0.03425317,-0.24593613,0.34663552,-0.7307488,0.68268216,-1.2335601
SB52334,-0.37129298,-0.4831131,-0.99579316,0.29434726,-0.01593585,1.8355222,0.29489726,-0.4299936,1.1984023,-0.25991336,-0.6921142,0.24063939,1.1319377,-0.031528316,0.34389958,0.4017255,-0.5341553,0.034646608,1.5409199,0.6410668,-0.6442167,0.012499104,-0.89517593,0.16303828,2.4223197,0.118562825,-0.06274503,-0.270037,0.037510857,-0.9393575,0.34413692,-1.0319965
SB590885,-0.42357022,-0.35483247,-0.96207154,0.31990784,0.017056128,2.1192553,0.31533152,-0.4031361,1.2191813,-0.25013143,-0.69480485,0.21791373,0.9975403,0.009666463,0.33425647,0.38769934,-0.5512467,0.02609824,1.9345052,0.68458635,-0.65940076,0.06870034,-0.9219519,0.1474439,2.4985683,0.17363518,-0.031864192,-0.20905468,0.30388644,-0.7644227,0.63102204,-1.1149175
SCH772984,-0.36882645,-0.44451153,-0.98064923,0.21465081,0.012567929,1.7607546,0.323189,-0.40985787,1.3166981,-0.25729913,-0.71468323,0.17763871,0.9379568,-0.041650757,0.39224523,0.38932037,-0.51761395,0.00649754,1.7110304,0.552033,-0.6199888,0.038654167,-0.8838764,0.116636656,2.3075762,0.15490155,-0.042057738,-0.24025011,0.15332583,-0.8712987,0.5169794,-1.0243195
Seliciclib,-0.4772257,-0.30128884,-1.0078589,0.30091047,-0.026932294,2.015498,0.3070683,-0.3911898,1.224954,-0.26053655,-0.62170416,0.1551776,0.9670149,-0.02752638,0.3438996,0.40172553,-0.537339,-0.07995087,1.849374,0.62196845,-0.59988225,0.058259528,-0.9772579,0.08414147,2.3964427,0.12082293,-0.051668115,-0.25081813,0.31426957,-0.73626155,0.5978017,-1.287635
Selinexor,-0.35560632,-0.5549994,-1.0082527,0.48272306,-0.0021333736,2.2518487,0.29992762,-0.4010086,1.2260476,-0.25649,-0.74858415,0.23727907,1.4788789,-0.023731312,0.23784977,0.3833377,-0.50521624,0.038806345,1.9346427,0.73047996,-0.62537616,0.042387284,-0.8924339,0.27341658,3.0993388,0.1340962,-0.04275712,-0.26264676,0.006926819,-0.88018036,0.26449057,-1.0157217
Selisistat,-0.39272645,-0.4131413,-0.9647747,0.3742994,0.030255303,2.166809,0.3275373,-0.40325633,1.5768524,-0.2766569,-0.70295966,0.3246958,1.2737713,0.00985769,0.39579394,0.43739778,-0.54357994,0.07473868,1.8058103,0.7931946,-0.63907754,0.025165988,-0.92248464,0.1562475,2.7818604,0.16896619,-0.033847198,-0.24509199,0.17540656,-0.86350054,0.5543075,-1.0850767
Selumetinib,-0.35526747,-0.40539458,-0.96077025,0.7010473,-0.024803696,3.207995,0.2985311,-0.3884132,2.411667,-0.26861304,-0.64557105,0.6862052,2.205252,0.30255684,0.27883396,0.6329282,-0.51858383,0.22806978,2.392596,1.4313043,-0.6324315,0.03574188,-0.86474967,0.25489828,4.0355926,0.11142416,-0.04460861,-0.267505,0.12085581,-0.8142902,0.40259653,-1.0034496
Senexin_B,-0.37386322,-0.34871364,-0.88257974,0.23434462,0.0060474593,1.8818154,0.30870336,-0.42326412,1.2955004,-0.25609028,-0.65520823,0.21633483,0.89161193,-0.017901093,0.36580253,0.36217952,-0.4621567,0.05219428,1.8528584,0.5470755,-0.60994047,0.020186858,-0.7592635,0.121563785,2.244432,0.13255236,-0.05083741,-0.25988594,0.18876901,-0.81649977,0.63520163,-0.91646993
Serabelisib,-0.37046978,-0.4656001,-0.9447969,0.19624777,-0.0022318985,1.7132039,0.30301687,-0.4365942,1.2922612,-0.25565845,-0.70203364,0.22568047,0.9314663,-0.06863042,0.3037306,0.377146,-0.51537883,0.008768007,1.6433346,0.5148629,-0.62983334,0.03737166,-0.83638597,0.10220302,2.2530115,0.13437179,-0.035927575,-0.23579548,0.036206916,-0.89180493,0.44709593,-1.0033439
Serdemetan,-0.52586854,-0.47947666,-0.99432546,0.17108795,-0.007998843,1.6932958,0.31217882,-0.5044736,1.2402536,-0.26301733,-0.6941208,0.16430745,0.76459324,-0.10360131,0.3207468,0.3876993,-0.6334566,-0.122112095,1.5923605,0.47426745,-0.8027969,-0.032144465,-1.0160545,-0.011857221,2.1420543,0.15065965,-0.061699547,-0.2766428,0.12268223,-0.88662857,0.4137978,-1.3673389
SGC0946,-0.3675081,-0.30541337,-0.9285745,0.6975758,0.007514537,3.0555966,0.3687277,-0.40863395,2.314708,-0.25412947,-0.6327573,0.68008715,2.0946581,0.29982626,0.2939046,0.5595204,-0.51177824,0.24253818,2.2781062,1.339981,-0.62223995,0.030978855,-0.88319975,0.26934737,3.9068224,0.18370222,-0.059799816,-0.24936189,0.36453098,-0.7268398,0.7144441,-1.0327652
SGC707,-0.3675081,-0.40667513,-0.99162626,0.2590887,-0.017594248,1.8216683,0.30938604,-0.40837446,1.2575617,-0.26250193,-0.71346134,0.23047787,1.0646065,-0.029060815,0.39810744,0.37595078,-0.5121551,0.01644264,1.681881,0.6320751,-0.62695676,-0.017519113,-0.90104944,0.14312606,2.3673801,0.12245617,-0.052573025,-0.2815207,0.16808623,-0.872247,0.59535855,-1.0327652
SGX-523,-0.49785298,-0.41294125,-0.97557634,0.2534153,-0.022242712,1.8825456,0.2922719,-0.46980345,1.4239168,-0.25950938,-0.66102093,0.26720268,1.0959696,-0.11686267,0.2873487,0.42719045,-0.6067953,0.035390638,1.678174,0.61541736,-0.7203574,0.03940966,-0.96961725,0.1096415,2.5201585,0.12646066,-0.055671785,-0.24680209,0.043892957,-0.8460324,0.36240327,-1.2485923
Shikonin,-0.3696685,-0.33467284,-0.886443,0.2644582,-0.06955736,1.9758582,0.30958268,-0.3886692,1.2351558,-0.27882978,-0.6550518,0.19041641,0.95598125,-0.023689609,0.20166144,0.3386699,-0.51838213,0.0032757225,1.7893242,0.6410526,-0.6235772,0.034638334,-0.78855544,0.07458009,2.3459957,0.09119018,-0.09225065,-0.30153206,0.24483578,-0.72349757,0.5821535,-0.9821961
Skepinone-L,-0.37817162,-0.44996744,-0.8944675,0.2556065,0.03583304,1.9906987,0.3052455,-0.3928945,1.2060777,-0.27448905,-0.7200455,0.19638975,1.1539747,-0.024546565,0.3567344,0.3620811,-0.54473543,0.0013925995,1.767621,0.6554313,-0.6308993,0.011509456,-0.79991907,0.11368711,2.5135484,0.1117644,-0.050877783,-0.28659427,0.1552323,-0.8196663,0.41783735,-1.0008641
SL0101,-0.37515157,-0.39680442,-0.91101676,0.2662473,-0.020748833,1.9020184,0.36302772,-0.38876906,1.2890078,-0.25486258,-0.65869534,0.23165594,1.1273444,-0.013701148,0.27253917,0.40831658,-0.54780424,0.006814087,1.6749009,0.6605816,-0.62659067,0.06880694,-0.8187097,0.16307719,2.4292178,0.1685782,-0.038927075,-0.21866205,0.15095626,-0.7713315,0.39574432,-1.0167807
SN-38,-0.3765011,-0.3131329,-0.93188125,0.28018814,0.016052736,1.9620516,0.35038665,-0.432958,1.2694097,-0.25046524,-0.6053247,0.20828639,0.99373955,-0.041220665,0.26000625,0.38654223,-0.54551494,0.019712742,1.8537091,0.55641955,-0.5990222,0.07040337,-0.83450663,0.11050281,2.5495336,0.14014578,-0.02464799,-0.21380463,0.248436,-0.7518201,0.5120647,-1.0145118
SNX-2112,-0.35207537,-0.31940198,-0.9245809,0.48034394,0.035342626,2.2311149,0.37310103,-0.413208,1.3362302,-0.26506582,-0.599609,0.240412,1.491594,-0.040231463,0.39042068,0.35467452,-0.50435376,0.05194948,2.0435803,0.71928596,-0.5794162,0.067342564,-0.8300187,0.28050083,3.1041408,0.13509406,-0.035886075,-0.26214203,0.26573735,-0.75571215,0.7068199,-1.0436587
Sonolisib,-0.36190987,-0.35998338,-0.8943701,0.27198136,0.027121767,1.9085059,0.3817391,-0.37197188,1.2855585,-0.29224598,-0.62356347,0.23811384,1.1267707,-0.013701132,0.31188002,0.32708636,-0.4918437,0.03385807,1.8533224,0.6622156,-0.59281373,0.016460693,-0.78243965,0.1674901,2.4346566,0.1300358,-0.04772417,-0.31025782,0.1444986,-0.7218886,0.5459408,-0.9672468
Sorafenib,-0.35723588,-0.4192463,-0.99834245,0.50082874,-0.043457028,2.2895684,0.2975224,-0.4018777,1.5296857,-0.27233762,-0.7057947,0.31830788,1.5147674,-4.4636203e-05,0.2325905,0.39487427,-0.51292086,0.0783858,1.9474962,0.7885595,-0.6329601,0.0067420183,-0.882776,0.29527235,3.1521223,0.09722306,-0.07086432,-0.29564056,0.08359044,-0.7960989,0.36014953,-1.0204195
Sphingosine_Kinase_1_Inhibitor_II,-0.49576852,-0.37047026,-0.9374119,0.4699369,0.012770009,2.5047834,0.3251233,-0.40857592,1.668985,-0.2801829,-0.6067563,0.40584117,1.5926511,0.054773297,0.365263,0.4021456,-0.56336826,0.09129514,2.0103505,0.97844094,-0.6642388,-0.03809294,-0.9635831,0.25053474,3.2530205,0.0866958,-0.0758477,-0.33693588,0.20141855,-0.7658165,0.5713242,-1.238067
Splitomycin,-0.4186831,-0.4836027,-0.9682503,0.19534498,0.0078554675,1.7015905,0.3091091,-0.4549937,1.2828524,-0.26680684,-0.6932531,0.2112875,0.92042285,-0.03225215,0.3269189,0.3798765,-0.5693464,0.004188978,1.5613921,0.532232,-0.64703816,0.011081167,-0.84617543,0.09612862,2.2375588,0.123990655,-0.054728597,-0.2700928,0.040272344,-0.96772504,0.38046125,-1.0613042
Staurosporine,-0.39641342,-0.37739536,-0.92791265,0.20560682,0.020038784,1.8454878,0.38824984,-0.40840408,1.2407422,-0.26912442,-0.6628307,0.18371634,0.8712919,-0.045240976,0.32074678,0.37508005,-0.5433755,0.0016370538,1.8317275,0.5080642,-0.6382784,0.13436398,-0.8197895,0.08322084,2.4693563,0.18271247,0.0022725945,-0.20468934,0.21280359,-0.76957506,0.48582914,-1.0200924
STF-62247,-0.55449003,-0.36877424,-0.9420564,0.26577678,-0.024231534,1.9026967,0.29098272,-0.45372668,1.5095192,-0.26301733,-0.60544926,0.29290175,1.0742127,-0.08879934,0.35410106,0.42349762,-0.5645582,0.05065778,1.6872256,0.65986764,-0.6641134,-0.031648777,-0.96793973,0.09295371,2.5200715,0.09763793,-0.07389658,-0.2932479,0.10515927,-0.76748246,0.45116204,-1.2412583
SU11274,-0.36884585,-0.3487136,-0.9156573,0.47868127,-0.010395298,2.4772077,0.32197592,-0.43518913,1.6491201,-0.2786757,-0.6205146,0.39965332,1.5882418,0.05621899,0.3658025,0.4488699,-0.5116829,0.10219248,1.9728817,0.97188,-0.62447685,0.043483503,-0.80249316,0.2612097,3.2458055,0.13443373,-0.05603809,-0.2859875,0.188769,-0.74923694,0.6352016,-0.99946123
Sunitinib,-0.36501494,-0.3130878,-0.91565734,0.32339576,-0.010395282,2.0686378,0.32197592,-0.4211071,1.2162368,-0.27552235,-0.6205146,0.20171548,0.9962607,-0.024153009,0.24061894,0.3555991,-0.512825,0.010872671,1.8932232,0.6599229,-0.61472017,0.041898616,-0.8024931,0.11417393,2.4458702,0.13443372,-0.05603808,-0.29186654,0.3238335,-0.74923694,0.63963425,-1.0000342
SZL-P1-41,-0.38375285,-0.30948058,-0.91278386,0.2845124,-0.0016236402,1.839373,0.31744182,-0.45571733,1.4792604,-0.26050386,-0.6052063,0.25818372,1.0086697,-0.06090231,0.42053744,0.40759957,-0.55774635,0.02310642,1.7698654,0.5991015,-0.61174357,0.038984034,-0.83044916,0.064808436,2.4431677,0.11244695,-0.052058797,-0.25086018,0.24018465,-0.75674164,0.64878136,-1.0326667
T0901317,-0.3472418,-0.48311317,-1.0098277,0.5199587,-0.0063205916,2.4533432,0.29622495,-0.4268024,1.6213561,-0.2801829,-0.6921141,0.38961488,1.5745597,0.051537663,0.34389958,0.40172553,-0.57380885,0.10359725,1.9989848,0.96099544,-0.6806515,-0.037072796,-0.98467976,0.31459492,3.2255437,0.09943019,-0.058118682,-0.30612612,0.037510816,-0.86275274,0.34413692,-1.098049
TAK-715,-0.3646003,-0.36871758,-0.94205654,0.30110288,-0.0045233355,1.9770141,0.29353052,-0.4274529,1.4530178,-0.26974216,-0.60544926,0.2523507,1.0453523,-0.06145631,0.3577682,0.42095426,-0.5186484,0.011602612,1.7275518,0.6696363,-0.630849,0.018952189,-0.86053497,0.11419675,2.535706,0.10859065,-0.06478199,-0.2827354,0.21029639,-0.76748246,0.46933717,-1.0081838
Talazoparib,-0.38329956,-0.42408758,-0.9430618,0.24568294,0.004258525,1.7788758,0.35303327,-0.46870124,1.2501919,-0.2659318,-0.6616726,0.19582123,0.96480113,-0.08795561,0.2856477,0.39128098,-0.5759371,0.027180605,1.6483881,0.5201784,-0.6739778,0.08081552,-0.85635835,0.08819666,2.301739,0.19056335,-0.029309338,-0.25138476,0.040936917,-0.8404173,0.33879626,-1.0305743
Tamoxifen,-0.534006,-0.31493428,-0.9987986,0.31990796,-0.018800946,2.1192553,0.30879217,-0.40313616,1.2116203,-0.28014094,-0.61928594,0.17265804,0.9975403,-0.028893821,0.3438996,0.40172553,-0.5358708,-0.12502204,1.9345053,0.6845864,-0.6019692,-0.02166202,-1.0188781,0.05459054,2.4985683,0.118162714,-0.06053547,-0.29361635,0.3038864,-0.73332644,0.63102204,-1.2731028
Tanespimycin,-0.3702421,-0.33121485,-0.8946204,0.2989873,0.01808984,1.8970221,0.35650337,-0.3726274,1.281224,-0.28962818,-0.5973012,0.2690566,1.1923782,0.002068401,0.3428421,0.306348,-0.5198254,0.035293844,1.7773775,0.70253545,-0.57468206,0.029215317,-0.7834957,0.19273734,2.44689,0.10353845,-0.07860591,-0.30134127,0.24826963,-0.7392983,0.6037082,-0.97979194
Taselisib,-0.3869517,-0.31913206,-0.9624448,0.29422867,0.00044753408,2.119249,0.3392285,-0.39573044,1.2566997,-0.25000292,-0.6420493,0.2254248,1.0871779,-0.02629314,0.30246866,0.3788529,-0.5079462,0.001654583,1.9175493,0.6554741,-0.6392095,0.06840175,-0.9418348,0.14971864,2.649533,0.13461141,-0.03297979,-0.21546356,0.26432016,-0.72804713,0.5829352,-1.0817673
Telomerase_Inhibitor_IX,-0.36213106,-0.49805966,-0.95667297,0.21985489,-0.036016844,1.7372633,0.29273567,-0.42736164,1.2748561,-0.28322768,-0.70582914,0.22796947,0.98329806,-0.06355312,0.29972318,0.36758792,-0.5161822,0.012745058,1.573282,0.54972845,-0.6311558,-0.03047844,-0.8555169,0.11180979,2.2806325,0.09571148,-0.064279005,-0.3140866,0.024366852,-0.8845789,0.31824833,-1.0040833
